AM;13;02603;Manaus;2094391;;
AC;12;00336;Mâncio Lima;17545;;
PR;41;14104;Mandaguaçu;21920;;
PR;41;14203;Mandaguari;34425;;
PR;41;14302;Mandirituba;25287;;
SP;35;28601;Manduri;9653;;
PR;41;14351;Manfrinópolis;2907;;
MG;31;39300;Manga;19494;;
RJ;33;02601;Mangaratiba;41557;;
PR;41;14401;Mangueirinha;17301;;
MG;31;39409;Manhuaçu;87735;;
MG;31;39508;Manhumirim;22683;;
AM;13;02702;Manicoré;53890;;
PI;22;05904;Manoel Emídio;5265;;
PR;41;14500;Manoel Ribas;13684;;
AC;12;00344;Manoel Urbano;8765;;
RS;43;11759;Manoel Viana;7372;;
BA;29;20403;Manoel Vitorino;14364;;
BA;29;20452;Mansidão;13864;;
MG;31;39607;Mantena;28097;;
ES;32;03304;Mantenópolis;15272;;
RS;43;11775;Maquiné;7028;;
MG;31;39805;Mar de Espanha;12660;;
AL;27;04906;Mar Vermelho;3600;;
GO;52;12808;Mara Rosa;10320;;
AM;13;02801;Maraã;18477;;
PA;15;04208;Marabá;266932;;
SP;35;28700;Marabá Paulista;5524;;
MA;21;06326;Maracaçumé;21063;;
SP;35;28809;Maracaí;13948;;
SC;42;10407;Maracajá;7051;;
MS;50;05400;Maracaju;44042;;
PA;15;04307;Maracanã;28668;;
CE;23;07650;Maracanaú;223188;;
BA;29;20502;Maracás;23373;;
AL;27;04500;Maragogi;32568;;
BA;29;20601;Maragogipe;46106;;
PE;26;09204;Maraial;11570;;
MA;21;06359;Marajá do Sena;7630;;
CE;23;07700;Maranguape;125058;;
MA;21;06375;Maranhãozinho;16062;;
PA;15;04406;Marapanim;27471;;
SP;35;28858;Marapoama;2917;;
RS;43;11791;Maratá;2668;;
ES;32;03320;Marataízes;38301;;
RS;43;11809;Marau;40629;;
BA;29;20700;Maraú;21246;;
AL;27;04609;Maravilha;9588;;
SC;42;10506;Maravilha;24712;;
MG;31;39706;Maravilhas;7812;;
PB;25;09057;Marcação;8475;;
MT;51;05580;Marcelândia;10639;;
RS;43;11908;Marcelino Ramos;4982;;
RN;24;07302;Marcelino Vieira;8495;;
BA;29;20809;Marcionílio Souza;10941;;
CE;23;07809;Marco;26738;;
PI;22;05953;Marcolândia;8299;;
PI;22;06001;Marcos Parente;4479;;
PR;41;14609;Marechal Cândido Rondon;51306;;
AL;27;04708;Marechal Deodoro;51715;;
ES;32;03346;Marechal Floriano;16339;;
AC;12;00351;Marechal Thaumaturgo;17401;;
SC;42;10555;Marema;1952;;
PB;25;09107;Mari;21806;;
MG;31;39904;Maria da Fé;14502;;
PR;41;14708;Maria Helena;5957;;
PR;41;14807;Marialva;34675;;
MG;31;40001;Mariana;59343;;
RS;43;11981;Mariana Pimentel;3926;;
RS;43;12005;Mariano Moro;2200;;
TO;17;12504;Marianópolis do Tocantins;4976;;
SP;35;28908;Mariápolis;4079;;
AL;27;04807;Maribondo;13587;;
RJ;33;02700;Maricá;149876;;
MG;31;40100;Marilac;4264;;
ES;32;03353;Marilândia;12479;;
PR;41;14906;Marilândia do Sul;9073;;
PR;41;15002;Marilena;7150;;
SP;35;29005;Marília;233639;;
PR;41;15101;Mariluz;10548;;
PR;41;15200;Maringá;403063;;
SP;35;29104;Marinópolis;2145;;
MG;31;40159;Mário Campos;14811;;
PR;41;15309;Mariópolis;6612;;
PR;41;15358;Maripá;5784;;
MG;31;40209;Maripá de Minas;2965;;
PA;15;04422;Marituba;125435;;
PB;25;09156;Marizópolis;6569;;
MG;31;40308;Marliéria;4128;;
PR;41;15408;Marmeleiro;14505;;
MG;31;40407;Marmelópolis;2918;;
RS;43;12054;Marques de Souza;4163;;
PR;41;15457;Marquinho;4826;;
MG;31;40506;Martinho Campos;13376;;
CE;23;07908;Martinópole;10990;;
SP;35;29203;Martinópolis;25966;;
RN;24;07401;Martins;8750;;
MG;31;40530;Martins Soares;8073;;
SE;28;04003;Maruim;17225;;
PR;41;15507;Marumbi;4760;;
GO;52;12907;Marzagão;2212;;
BA;29;20908;Mascote;14800;;
CE;23;08005;Massapê;37892;;
PI;22;06050;Massapê do Piauí;6332;;
PB;25;09206;Massaranduba;13755;;
SC;42;10605;Massaranduba;16240;;
RS;43;12104;Mata;5141;;
BA;29;21005;Mata de São João;46392;;
AL;27;05002;Mata Grande;25589;;
MA;21;06409;Mata Roma;16567;;
MG;31;40555;Mata Verde;8483;;
SP;35;29302;Matão;81878;;
PB;25;09305;Mataraca;8345;;
TO;17;12702;Mateiros;2570;;
PR;41;15606;Matelândia;17491;;
MG;31;40605;Materlândia;4631;;
MG;31;40704;Mateus Leme;30423;;
MG;31;71501;Mathias Lobato;3357;;
MG;31;40803;Matias Barbosa;14369;;
MG;31;40852;Matias Cardoso;10905;;
PI;22;06100;Matias Olímpio;10740;;
BA;29;21054;Matina;12404;;
MA;21;06508;Matinha;22962;;
PB;25;09339;Matinhas;4517;;
PR;41;15705;Matinhos;33024;;
MG;31;40902;Matipó;18816;;
RS;43;12138;Mato Castelhano;2571;;
PB;25;09370;Mato Grosso;2892;;
RS;43;12153;Mato Leitão;4240;;
RS;43;12179;Mato Queimado;1789;;
PR;41;15739;Mato Rico;3622;;
MG;31;41009;Mato Verde;12871;;
MA;21;06607;Matões;33188;;
MA;21;06631;Matões do Norte;16552;;
SC;42;10704;Matos Costa;2652;;
MG;31;41108;Matozinhos;37040;;
GO;52;12956;Matrinchã;4495;;
AL;27;05101;Matriz de Camaragibe;25010;;
MT;51;05606;Matupá;15654;;
PB;25;09396;Maturéia;6516;;
MG;31;41207;Matutina;3849;;
SP;35;29401;Mauá;457696;;
PR;41;15754;Mauá da Serra;9874;;
AM;13;02900;Maués;61110;;
GO;52;13004;Maurilândia;13170;;
TO;17;12801;Maurilândia do Tocantins;3386;;
CE;23;08104;Mauriti;46335;;
RN;24;07500;Maxaranguape;12030;;
RS;43;12203;Maximiliano de Almeida;4834;;
AP;16;00402;Mazagão;19981;;
MG;31;41306;Medeiros;3737;;
BA;29;21104;Medeiros Neto;23535;;
PR;41;15804;Medianeira;45239;;
PA;15;04455;Medicilândia;30315;;
MG;31;41405;Medina;21433;;
SC;42;10803;Meleiro;7056;;
PA;15;04505;Melgaço;26652;;
RJ;33;02809;Mendes;18111;;
MG;31;41504;Mendes Pimentel;6557;;
SP;35;29500;Mendonça;5232;;
PR;41;15853;Mercedes;5437;;
MG;31;41603;Mercês;10842;;
SP;35;29609;Meridiano;3902;;
CE;23;08203;Meruoca;14814;;
SP;35;29658;Mesópolis;1928;;
MG;31;41702;Mesquita;5951;;
RJ;33;02858;Mesquita;171020;;
AL;27;05200;Messias;17789;;
RN;24;07609;Messias Targino;4569;;
PI;22;06209;Miguel Alves;33146;;
BA;29;21203;Miguel Calmon;27600;;
PI;22;06308;Miguel Leão;1231;;
RJ;33;02908;Miguel Pereira;24855;;
SP;35;29708;Miguelópolis;21852;;
CE;23;08302;Milagres;28292;;
BA;29;21302;Milagres;11621;;
MA;21;06672;Milagres do Maranhão;8306;;
CE;23;08351;Milhã;13152;;
PI;22;06357;Milton Brandão;6513;;
GO;52;13053;Mimoso de Goiás;2708;;
ES;32;03403;Mimoso do Sul;27369;;
GO;52;13087;Minaçu;30862;;
AL;27;05309;Minador do Negrão;5419;;
RS;43;12252;Minas do Leão;8035;;
MG;31;41801;Minas Novas;31963;;
MG;31;41900;Minduri;3967;;
GO;52;13103;Mineiros;61623;;
SP;35;29807;Mineiros do Tietê;12757;;
RO;11;01203;Ministro Andreazza;10786;;
SP;35;30003;Mira Estrela;3027;;
MG;31;42007;Mirabela;13685;;
SP;35;29906;Miracatu;20409;;
RJ;33;03005;Miracema;26607;;
TO;17;13205;Miracema do Tocantins;19340;;
MA;21;06706;Mirador;20605;;
PR;41;15903;Mirador;2324;;
MG;31;42106;Miradouro;10799;;
RS;43;12302;Miraguaí;4978;;
MG;31;42205;Miraí;14852;;
CE;23;08377;Miraíma;13507;;
MS;50;05608;Miranda;27316;;
MA;21;06755;Miranda do Norte;27999;;
PE;26;09303;Mirandiba;15185;;
SP;35;30102;Mirandópolis;29181;;
BA;29;21401;Mirangaba;18588;;
TO;17;13304;Miranorte;13363;;
BA;29;21450;Mirante;9735;;
RO;11;01302;Mirante da Serra;12308;;
SP;35;30201;Mirante do Paranapanema;18056;;
PR;41;16000;Miraselva;1880;;
SP;35;30300;Mirassol;58314;;
MT;51;05622;Mirassol d'Oeste;26596;;
SP;35;30409;Mirassolândia;4714;;
MG;31;42254;Miravânia;4859;;
SC;42;10852;Mirim Doce;2399;;
MA;21;06805;Mirinzal;14690;;
PR;41;16059;Missal;10863;;
CE;23;08401;Missão Velha;35326;;
PA;15;04604;Mocajuba;29846;;
SP;35;30508;Mococa;68897;;
SC;42;10902;Modelo;4181;;
MG;31;42304;Moeda;4940;;
MG;31;42403;Moema;7487;;
PB;25;09404;Mogeiro;13300;;
SP;35;30607;Mogi das Cruzes;429321;;
SP;35;30706;Mogi Guaçu;148327;;
SP;35;30805;Mogi Mirim;91929;;
GO;52;13400;Moiporá;1684;;
SE;28;04102;Moita Bonita;11416;;
PA;15;04703;Moju;78629;;
PA;15;04752;Mojuí dos Campos;15548;;
CE;23;08500;Mombaça;43678;;
SP;35;30904;Mombuca;3456;;
MA;21;06904;Monção;32884;;
SP;35;31001;Monções;2242;;
SC;42;11009;Mondaí;11343;;
SP;35;31100;Mongaguá;53384;;
MG;31;42502;Monjolos;2339;;
PI;22;06407;Monsenhor Gil;10409;;
PI;22;06506;Monsenhor Hipólito;7605;;
MG;31;42601;Monsenhor Paulo;8671;;
CE;23;08609;Monsenhor Tabosa;17025;;
PB;25;09503;Montadas;5611;;
MG;31;42700;Montalvânia;15689;;
ES;32;03502;Montanha;19309;;
RN;24;07708;Montanhas;11537;;
RS;43;12351;Montauri;1551;;
PA;15;04802;Monte Alegre;56391;;
RN;24;07807;Monte Alegre;22311;;
GO;52;13509;Monte Alegre de Goiás;8392;;
MG;31;42809;Monte Alegre de Minas;20979;;
SE;28;04201;Monte Alegre de Sergipe;15017;;
PI;22;06605;Monte Alegre do Piauí;10446;;
SP;35;31209;Monte Alegre do Sul;7804;;
RS;43;12377;Monte Alegre dos Campos;3243;;
SP;35;31308;Monte Alto;49721;;
SP;35;31407;Monte Aprazível;24128;;
MG;31;42908;Monte Azul;21884;;
SP;35;31506;Monte Azul Paulista;19268;;
MG;31;43005;Monte Belo;13449;;
RS;43;12385;Monte Belo do Sul;2696;;
SC;42;11058;Monte Carlo;9740;;
MG;31;43104;Monte Carmelo;48096;;
SP;35;31605;Monte Castelo;4189;;
SC;42;11108;Monte Castelo;8473;;
RN;24;07906;Monte das Gameleiras;2198;;
TO;17;13601;Monte do Carmo;7654;;
MG;31;43153;Monte Formoso;4917;;
PB;25;09602;Monte Horebe;4793;;
SP;35;31803;Monte Mor;56335;;
RO;11;01401;Monte Negro;16032;;
BA;29;21500;Monte Santo;52015;;
MG;31;43203;Monte Santo de Minas;21932;;
TO;17;13700;Monte Santo do Tocantins;2248;;
MG;31;43401;Monte Sião;23238;;
PB;25;09701;Monteiro;33039;;
SP;35;31704;Monteiro Lobato;4509;;
AL;27;05408;Monteirópolis;7251;;
RS;43;12401;Montenegro;63551;;
MA;21;07001;Montes Altos;8955;;
MG;31;43302;Montes Claros;398288;;
GO;52;13707;Montes Claros de Goiás;8230;;
MG;31;43450;Montezuma;8106;;
GO;52;13756;Montividiu;12337;;
GO;52;13772;Montividiu do Norte;4417;;
CE;23;08708;Morada Nova;61722;;
MG;31;43500;Morada Nova de Minas;8813;;
CE;23;08807;Moraújo;8579;;
PE;26;14303;Moreilândia;11240;;
PR;41;16109;Moreira Sales;12664;;
PE;26;09402;Moreno;61577;;
RS;43;12427;Mormaço;2968;;
BA;29;21609;Morpará;8958;;
PR;41;16208;Morretes;16488;;
CE;23;08906;Morrinhos;22067;;
GO;52;13806;Morrinhos;45000;;
RS;43;12443;Morrinhos do Sul;3179;;
SP;35;31902;Morro Agudo;31923;;
GO;52;13855;Morro Agudo de Goiás;2360;;
PI;22;06654;Morro Cabeça no Tempo;4070;;
SC;42;11207;Morro da Fumaça;17373;;
MG;31;43609;Morro da Garça;2612;;
BA;29;21708;Morro do Chapéu;36789(2);;
PI;22;06670;Morro do Chapéu do Piauí;6672;;
MG;31;43708;Morro do Pilar;3358;;
SC;42;11256;Morro Grande;2918;;
RS;43;12450;Morro Redondo;6548;;
RS;43;12476;Morro Reuter;6143;;
MA;21;07100;Morros;19116;;
BA;29;21807;Mortugaba;12505;;
SP;35;32009;Morungaba;13085;;
GO;52;13905;Mossâmedes;4758;;
RN;24;08003;Mossoró;291937;;
RS;43;12500;Mostardas;12758;;
SP;35;32058;Motuca;4642;;
GO;52;14002;Mozarlândia;14941;;
PA;15;04901;Muaná;38616;;
RR;14;00308;Mucajaí;16618;;
CE;23;09003;Mucambo;14367;;
BA;29;21906;Mucugê;10096;;
RS;43;12609;Muçum;4998;;
BA;29;22003;Mucuri;41587;;
ES;32;03601;Mucurici;5873;;
RS;43;12617;Muitos Capões;3147;;
RS;43;12625;Muliterno;1899;;
CE;23;09102;Mulungu;12682;;
PB;25;09800;Mulungu;9882;;
BA;29;22052;Mulungu do Morro;12159;;
BA;29;22102;Mundo Novo;27165;;
MS;50;05681;Mundo Novo;17994;;
GO;52;14051;Mundo Novo;5786;;
MG;31;43807;Munhoz;6282;;
PR;41;16307;Munhoz de Melo;3934;;
BA;29;22201;Muniz Ferreira;7650;;
ES;32;03700;Muniz Freire;18826;;
BA;29;22250;Muquém de São Francisco;11571;;
ES;32;03809;Muqui;15717;;
MG;31;43906;Muriaé;107916;;
SE;28;04300;Muribeca;7662;;
AL;27;05507;Murici;28462;;
PI;22;06696;Murici dos Portelas;8954;;
TO;17;13957;Muricilândia;3470;;
BA;29;22300;Muritiba;30585;;
SP;35;32108;Murutinga do Sul;4434;;
BA;29;22409;Mutuípe;22917;;
MG;31;44003;Mutum;27512;;
GO;52;14101;Mutunópolis;3911;;
MG;31;44102;Muzambinho;21021;;
MG;31;44201;Nacip Raydan;3270;;
SP;35;32157;Nantes;3014;;
MG;31;44300;Nanuque;41808;;
RS;43;12658;Não-Me-Toque;17094;;
MG;31;44359;Naque;6878;;
SP;35;32207;Narandiba;4702;;
RN;24;08102;Natal;877662;;
MG;31;44375;Natalândia;3381;;
MG;31;44409;Natércia;4816;;
TO;17;14203;Natividade;9301;;
RJ;33;03104;Natividade;14986;;
SP;35;32306;Natividade da Serra;6770;;
PB;25;09909;Natuba;10455;;
SC;42;11306;Navegantes;74964;;
MS;50;05707;Naviraí;52367;;
TO;17;14302;Nazaré;4118;;
BA;29;22508;Nazaré;29450;;
PE;26;09501;Nazaré da Mata;32174;;
PI;22;06704;Nazaré do Piauí;7245;;
SP;35;32405;Nazaré Paulista;17959;;
MG;31;44508;Nazareno;8532;;
PB;25;10006;Nazarezinho;7307;;
PI;22;06720;Nazária;8398;;
GO;52;14408;Nazário;8747;;
SE;28;04409;Neópolis;18956;;
MG;31;44607;Nepomuceno;26977;;
GO;52;14507;Nerópolis;27812;;
SP;35;32504;Neves Paulista;9003;;
AM;13;03007;Nhamundá;20633;;
SP;35;32603;Nhandeara;11351;;
RS;43;12674;Nicolau Vergueiro;1754;;
BA;29;22607;Nilo Peçanha;14279;;
RJ;33;03203;Nilópolis;158319;;
MA;21;07209;Nina Rodrigues;14259;;
MG;31;44656;Ninheira;10339;;
MS;50;05806;Nioaque;14162;;
SP;35;32702;Nipoã;4916;;
GO;52;14606;Niquelândia;45582;;
RN;24;08201;Nísia Floresta;26994;;
RJ;33;03302;Niterói;497883;;
MT;51;05903;Nobres;14938;;
RS;43;12708;Nonoai;12270;;
BA;29;22656;Nordestina;13552;;
RR;14;00407;Normandia;10339;;
MT;51;06000;Nortelândia;5971;;
SE;28;04458;Nossa Senhora Aparecida;8850;;
SE;28;04508;Nossa Senhora da Glória;36174;;
SE;28;04607;Nossa Senhora das Dores;26434;;
PR;41;16406;Nossa Senhora das Graças;4070;;
SE;28;04706;Nossa Senhora de Lourdes;6512;;
PI;22;06753;Nossa Senhora de Nazaré;4768;;
MT;51;06109;Nossa Senhora do Livramento;12518;;
SE;28;04805;Nossa Senhora do Socorro;179661;;
PI;22;06803;Nossa Senhora dos Remédios;8521;;
SP;35;32801;Nova Aliança;6645;;
PR;41;16505;Nova Aliança do Ivaí;1527;;
RS;43;12757;Nova Alvorada;3457;;
MS;50;06002;Nova Alvorada do Sul;20217;;
GO;52;14705;Nova América;2366;;
PR;41;16604;Nova América da Colina;3549;;
MS;50;06200;Nova Andradina;51764;;
RS;43;12807;Nova Araçá;4429;;
PR;41;16703;Nova Aurora;11418;;
GO;52;14804;Nova Aurora;2194;;
MT;51;06158;Nova Bandeirantes;14106;;
RS;43;12906;Nova Bassano;9540;;
MG;31;44672;Nova Belém;3511;;
RS;43;12955;Nova Boa Vista;1942;;
MT;51;06208;Nova Brasilândia;3931;;
RO;11;00148;Nova Brasilândia D'Oeste;21670;;
RS;43;13003;Nova Bréscia;3337;;
SP;35;32827;Nova Campina;9406;;
BA;29;22706;Nova Canaã;17113;;
MT;51;06216;Nova Canaã do Norte;12355;;
SP;35;32843;Nova Canaã Paulista;2005;;
RS;43;13011;Nova Candelária;2810;;
PR;41;16802;Nova Cantu;6471;;
SP;35;32868;Nova Castilho;1228;;
MA;21;07258;Nova Colinas;5298;;
GO;52;14838;Nova Crixás;12732;;
RN;24;08300;Nova Cruz;37547;;
MG;31;44706;Nova Era;17996;;
SC;42;11405;Nova Erechim;4804;;
PR;41;16901;Nova Esperança;27986;;
PA;15;04950;Nova Esperança do Piriá;20727;;
PR;41;16950;Nova Esperança do Sudoeste;5200;;
RS;43;13037;Nova Esperança do Sul;5087;;
SP;35;32900;Nova Europa;10599;;
BA;29;22730;Nova Fátima;8101;;
PR;41;17008;Nova Fátima;8357;;
PB;25;10105;Nova Floresta;10644;;
RJ;33;03401;Nova Friburgo;185102;;
GO;52;14861;Nova Glória;8548;;
SP;35;33007;Nova Granada;20896;;
MT;51;08808;Nova Guarita;4523;;
SP;35;33106;Nova Guataporanga;2296;;
RS;43;13060;Nova Hartz;20225;;
BA;29;22755;Nova Ibiá;7010;;
RJ;33;03500;Nova Iguaçu;797435;;
GO;52;14879;Nova Iguaçu de Goiás;2953;;
SP;35;33205;Nova Independência;3667;;
MA;21;07308;Nova Iorque;4589;;
PA;15;04976;Nova Ipixuna;16032;;
SC;42;11454;Nova Itaberaba;4339;;
BA;29;22805;Nova Itarana;8372;;
MT;51;06182;Nova Lacerda;6231;;
PR;41;17057;Nova Laranjeiras;11947;;
MG;31;44805;Nova Lima;91069;;
PR;41;17107;Nova Londrina;13478;;
SP;35;33304;Nova Luzitânia;3899;;
RO;11;00338;Nova Mamoré;28255;;
MT;51;08857;Nova Marilândia;3133;;
MT;51;08907;Nova Maringá;7975;;
MG;31;44904;Nova Módica;3774;;
MT;51;08956;Nova Monte Verde;8730;;
MT;51;06224;Nova Mutum;41178;;
MT;51;06174;Nova Nazaré;3574;;
SP;35;33403;Nova Odessa;57504;;
PR;41;17206;Nova Olímpia;5806;;
MT;51;06232;Nova Olímpia;19218;;
TO;17;14880;Nova Olinda;11616;;
CE;23;09201;Nova Olinda;15310;;
PB;25;10204;Nova Olinda;5971;;
MA;21;07357;Nova Olinda do Maranhão;20588;;
AM;13;03106;Nova Olinda do Norte;35800;;
RS;43;13086;Nova Pádua;2563;;
RS;43;13102;Nova Palma;6597;;
PB;25;10303;Nova Palmeira;4849;;
RS;43;13201;Nova Petrópolis;20549;;
MG;31;45000;Nova Ponte;14715;;
MG;31;45059;Nova Porteirinha;7642;;
RS;43;13300;Nova Prata;25315;;
PR;41;17255;Nova Prata do Iguaçu;10733;;
RS;43;13334;Nova Ramada;2428;;
BA;29;22854;Nova Redenção;9485;;
MG;31;45109;Nova Resende;16540;;
GO;52;14903;Nova Roma;3453;;
RS;43;13359;Nova Roma do Sul;3584;;
TO;17;15002;Nova Rosalândia;4159;;
CE;23;09300;Nova Russas;31954;;
PR;41;17214;Nova Santa Bárbara;4190;;
MT;51;06190;Nova Santa Helena;3581;;
PI;22;07959;Nova Santa Rita;4295;;
RS;43;13375;Nova Santa Rita;26086;;
PR;41;17222;Nova Santa Rosa;8140;;
MG;31;45208;Nova Serrana;92332;;
BA;29;22904;Nova Soure;25931;;
PR;41;17271;Nova Tebas;6644;;
PA;15;05007;Nova Timboteua;14791;;
SC;42;11504;Nova Trento;13861;;
MT;51;06240;Nova Ubiratã;11074;;
RO;11;01435;Nova União;7796;;
MG;31;36603;Nova União;5792;;
ES;32;03908;Nova Venécia;50647;;
SC;42;11603;Nova Veneza;14654;;
GO;52;15009;Nova Veneza;9249;;
BA;29;23001;Nova Viçosa;43648;;
MT;51;06257;Nova Xavantina;20519;;
SP;35;33254;Novais;5421;;
TO;17;15101;Novo Acordo;4213;;
AM;13;03205;Novo Airão;18133;;
TO;17;15150;Novo Alegre;2352;;
AM;13;03304;Novo Aripuanã;24718;;
RS;43;13490;Novo Barreiro;4171;;
GO;52;15207;Novo Brasil;3291;;
RS;43;13391;Novo Cabrais;4107;;
MG;31;45307;Novo Cruzeiro;31844;;
GO;52;15231;Novo Gama;108410;;
RS;43;13409;Novo Hamburgo;249113;;
BA;29;23035;Novo Horizonte;12381;;
SP;35;33502;Novo Horizonte;39888;;
SC;42;11652;Novo Horizonte;2569;;
MT;51;06273;Novo Horizonte do Norte;3862;;
RO;11;00502;Novo Horizonte do Oeste;10161;;
MS;50;06259;Novo Horizonte do Sul;4173;;
PR;41;17297;Novo Itacolomi;2907;;
TO;17;15259;Novo Jardim;2674;;
AL;27;05606;Novo Lino;12735;;
RS;43;13425;Novo Machado;3791;;
MT;51;06265;Novo Mundo;8549;;
CE;23;09409;Novo Oriente;28288;;
MG;31;45356;Novo Oriente de Minas;10839;;
PI;22;06902;Novo Oriente do Piauí;6474;;
GO;52;15256;Novo Planalto;4343;;
PA;15;05031;Novo Progresso;25102;;
PA;15;05064;Novo Repartimento;72347;;
PI;22;06951;Novo Santo Antônio;2930;;
MT;51;06315;Novo Santo Antônio;2434;;
MT;51;06281;Novo São Joaquim;5200;;
RS;43;13441;Novo Tiradentes;2316;;
BA;29;23050;Novo Triunfo;16016;;
RS;43;13466;Novo Xingu;1793;;
MG;31;45372;Novorizonte;5282;;
SP;35;33601;Nuporanga;7299;;
PA;15;05106;Óbidos;50596;;
CE;23;09458;Ocara;25261;;
SP;35;33700;Ocauçu;4305;;
PI;22;07009;Oeiras;36385;;
PA;15;05205;Oeiras do Pará;31257;;
AP;16;00501;Oiapoque;24892;;
MG;31;45406;Olaria;1893;;
SP;35;33809;Óleo;2605;;
PB;25;10402;Olho d'Água;6578;;
MA;21;07407;Olho d'Água das Cunhãs;19145;;
AL;27;05705;Olho d'Água das Flores;21706;;
AL;27;05804;Olho d'Água do Casado;9381;;
PI;22;07108;Olho D'Água do Piauí;2409;;
AL;27;05903;Olho d'Água Grande;5187;;
RN;24;08409;Olho-d'Água do Borges;4359;;
MG;31;45455;Olhos-d'Água;5878;;
SP;35;33908;Olímpia;53702;;
MG;31;45505;Olímpio Noronha;2743;;
PE;26;09600;Olinda;390144;;
MA;21;07456;Olinda Nova do Maranhão;14474;;
BA;29;23100;Olindina;26907;;
PB;25;10501;Olivedos;3916;;
MG;31;45604;Oliveira;41739;;
TO;17;15507;Oliveira de Fátima;1104;;
BA;29;23209;Oliveira dos Brejinhos;22789;;
MG;31;45703;Oliveira Fortes;2182;;
AL;27;06000;Olivença;11731;;
MG;31;45802;Onça de Pitangui;3186;;
SP;35;34005;Onda Verde;4248;;
MG;31;45851;Oratórios;4698;;
SP;35;34104;Oriente;6447;;
SP;35;34203;Orindiúva;6614;;
PA;15;05304;Oriximiná;70071;;
MG;31;45877;Orizânia;7891;;
GO;52;15306;Orizona;15364;;
SP;35;34302;Orlândia;42996;;
SC;42;11702;Orleans;22587;;
PE;26;09709;Orobó;23717;;
PE;26;09808;Orocó;14623;;
CE;23;09508;Orós;21342;;
PR;41;17305;Ortigueira;23308;;
SP;35;34401;Osasco;696382;;
SP;35;34500;Oscar Bressane;2615;;
RS;43;13508;Osório;44190;;
SP;35;34609;Osvaldo Cruz;32593;;
SC;42;11751;Otacílio Costa;18075;;
PA;15;05403;Ourém;17237;;
BA;29;23308;Ouriçangas;8895;;
PE;26;09907;Ouricuri;68236;;
PA;15;05437;Ourilândia do Norte;31359;;
SP;35;34708;Ourinhos;111056;;
PR;41;17404;Ourizona;3491;;
SC;42;11801;Ouro;7381;;
RN;24;08508;Ouro Branco;4877;;
AL;27;06109;Ouro Branco;11589;;
MG;31;45901;Ouro Branco;38601;;
MG;31;46008;Ouro Fino;33557;;
MG;31;46107;Ouro Preto;74356;;
RO;11;00155;Ouro Preto do Oeste;39840;;
PB;25;10600;Ouro Velho;3033;;
SP;35;34807;Ouro Verde;8386;;
SC;42;11850;Ouro Verde;2254;;
GO;52;15405;Ouro Verde de Goiás;3993;;
MG;31;46206;Ouro Verde de Minas;6118;;
PR;41;17453;Ouro Verde do Oeste;6000;;
SP;35;34757;Ouroeste;9733;;
BA;29;23357;Ourolândia;17954;;
GO;52;15504;Ouvidor;6242;;
SP;35;34906;Pacaembu;14024;;
PA;15;05486;Pacajá;45596;;
CE;23;09607;Pacajus;69877;;
RR;14;00456;Pacaraima;12144;;
CE;23;09706;Pacatuba;81627;;
SE;28;04904;Pacatuba;14293;;
MA;21;07506;Paço do Lumiar;119915;;
CE;23;09805;Pacoti;11936;;
CE;23;09904;Pacujá;6186;;
GO;52;15603;Padre Bernardo;31646;;
MG;31;46255;Padre Carvalho;6295;;
PI;22;07207;Padre Marcos;6753;;
MG;31;46305;Padre Paraíso;20076;;
PI;22;07306;Paes Landim;4068;;
MG;31;46552;Pai Pedro;6173;;
SC;42;11876;Paial;1607;;
PR;41;17503;Paiçandu;39728;;
RS;43;13607;Paim Filho;4196;;
MG;31;46404;Paineiras;4663;;
SC;42;11892;Painel;2378;;
MG;31;46503;Pains;8371;;
MG;31;46602;Paiva;1580;;
PI;22;07355;Pajeú do Piauí;3321;;
AL;27;06208;Palestina;5036;;
SP;35;35002;Palestina;12388;;
GO;52;15652;Palestina de Goiás;3507;;
PA;15;05494;Palestina do Pará;7404;;
CE;23;10001;Palhano;9248;;
SC;42;11900;Palhoça;161395;;
MG;31;46701;Palma;6750;;
SC;42;12007;Palma Sola;7604;;
CE;23;10100;Palmácia;13022;;
PE;26;10004;Palmares;62571;;
RS;43;13656;Palmares do Sul;11431;;
SP;35;35101;Palmares Paulista;12536;;
TO;17;21000;Palmas;279856;;
PR;41;17602;Palmas;48339;;
BA;29;23407;Palmas de Monte Alto;22487;;
PR;41;17701;Palmeira;33889;;
SC;42;12056;Palmeira;2562;;
RS;43;13706;Palmeira das Missões;34907;;
PI;22;07405;Palmeira do Piauí;4973;;
SP;35;35200;Palmeira d'Oeste;9545;;
AL;27;06307;Palmeira dos Índios;74049;;
PI;22;07504;Palmeirais;14253;;
MA;21;07605;Palmeirândia;19359;;
TO;17;15705;Palmeirante;5757;;
BA;29;23506;Palmeiras;9191;;
GO;52;15702;Palmeiras de Goiás;26855;;
TO;17;13809;Palmeiras do Tocantins;6450;;
PE;26;10103;Palmeirina;7864;;
TO;17;15754;Palmeirópolis;7666;;
GO;52;15801;Palmelo;2420;;
GO;52;15900;Palminópolis;3664;;
SP;35;35309;Palmital;22146;;
PR;41;17800;Palmital;14332;;
RS;43;13805;Palmitinho;7177;;
SC;42;12106;Palmitos;16257;;
MG;31;46750;Palmópolis;6280;;
PR;41;17909;Palotina;31115;;
GO;52;16007;Panamá;2717;;
RS;43;13904;Panambi;41473;;
